Clust,Lon,Lat,Shap2014,Shap2015,Shap2016,Shap2017,Shap2018,Shap2019,Shap2020,Shap2021
33,202,6,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
30,202,8,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,202,10,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,202,12,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,202,14,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,202,16,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
25,202,18,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,202,20,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,202,22,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,202,24,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
19,202,26,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
34,202,28,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
34,202,30,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
34,202,32,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
34,202,34,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
40,202,36,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
40,202,38,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
40,202,40,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
38,202,42,0.055032094,0.017347017,0.211964057,0.16109214,0.167778902,0.005729153,-0.401429276,0.074119487
38,202,44,0.055032094,0.017347017,0.211964057,0.16109214,0.167778902,0.005729153,-0.401429276,0.074119487
38,202,46,0.055032094,0.017347017,0.211964057,0.16109214,0.167778902,0.005729153,-0.401429276,0.074119487
38,202,48,0.055032094,0.017347017,0.211964057,0.16109214,0.167778902,0.005729153,-0.401429276,0.074119487
41,202,50,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,202,52,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
42,202,54,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
35,202,56,0.108660117,0.10340216,0.082857239,-0.465252644,-0.502567326,0.09483552,-0.073451853,-0.117958347
35,202,58,0.108660117,0.10340216,0.082857239,-0.465252644,-0.502567326,0.09483552,-0.073451853,-0.117958347
32,204,-30,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,204,-28,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,204,-26,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,204,-24,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,204,-22,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
29,204,-20,-0.048040007,-0.062522264,0.021710831,0.021200375,0.227624141,-0.01450421,0.150810426,0.086025224
29,204,-18,-0.048040007,-0.062522264,0.021710831,0.021200375,0.227624141,-0.01450421,0.150810426,0.086025224
39,204,-16,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,204,-14,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,204,-12,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
36,204,-10,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,204,-8,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,204,-6,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
37,204,-4,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,204,-2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,204,0,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,204,2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
33,204,4,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
33,204,6,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
30,204,8,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,204,10,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,204,12,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,204,14,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,204,16,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,204,18,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
25,204,20,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,204,22,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,204,24,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
43,204,26,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
43,204,28,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
34,204,30,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
34,204,32,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
34,204,34,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
40,204,36,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
40,204,38,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
40,204,40,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
44,204,42,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
44,204,44,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
38,204,46,0.055032094,0.017347017,0.211964057,0.16109214,0.167778902,0.005729153,-0.401429276,0.074119487
41,204,48,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,204,50,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,204,52,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
42,204,54,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,204,56,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,204,58,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
32,206,-30,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,206,-28,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,206,-26,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,206,-24,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,206,-22,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
29,206,-20,-0.048040007,-0.062522264,0.021710831,0.021200375,0.227624141,-0.01450421,0.150810426,0.086025224
39,206,-18,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,206,-16,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,206,-14,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,206,-12,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
36,206,-10,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,206,-8,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,206,-6,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
37,206,-4,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,206,-2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,206,0,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,206,2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
33,206,4,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
33,206,6,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
33,206,8,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
30,206,10,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,206,12,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,206,14,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,206,16,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,206,18,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
25,206,20,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,206,22,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,206,24,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
43,206,26,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
43,206,28,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
34,206,30,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
34,206,32,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
45,206,34,-0.044072055,0.123302494,0.04262203,-0.036930708,0.182331245,0.104582138,0.032901996,0.102127766
40,206,36,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
40,206,38,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
40,206,40,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
44,206,42,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
44,206,44,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
44,206,46,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
41,206,48,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,206,50,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,206,52,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
42,206,54,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,206,56,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,206,58,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
32,208,-30,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,208,-28,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,208,-26,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,208,-24,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,208,-22,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
29,208,-20,-0.048040007,-0.062522264,0.021710831,0.021200375,0.227624141,-0.01450421,0.150810426,0.086025224
39,208,-18,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,208,-16,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,208,-14,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
36,208,-12,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,208,-10,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,208,-8,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,208,-6,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
37,208,-4,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,208,-2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,208,0,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,208,2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,208,4,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
33,208,6,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
33,208,8,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
30,208,10,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,208,12,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,208,14,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,208,16,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,208,18,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,208,20,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
25,208,22,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,208,24,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,208,26,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
43,208,28,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
43,208,30,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
34,208,32,-0.302839051,0.054214316,-0.46585786,0.117753627,0.222769407,0.159004768,0.180468285,-0.312820546
45,208,34,-0.044072055,0.123302494,0.04262203,-0.036930708,0.182331245,0.104582138,0.032901996,0.102127766
45,208,36,-0.044072055,0.123302494,0.04262203,-0.036930708,0.182331245,0.104582138,0.032901996,0.102127766
40,208,38,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
40,208,40,0.233973157,-0.213314652,-0.214142759,0.53740862,0.076223776,-0.279968822,-0.545333178,-0.018286507
44,208,42,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
44,208,44,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
44,208,46,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
41,208,48,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,208,50,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,208,52,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
42,208,54,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,208,56,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,208,58,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,208,60,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
32,210,-30,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,210,-28,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,210,-26,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
32,210,-24,0.144805351,0.095949266,0.233275331,0.423327731,-0.326198485,-0.301318778,-1.540866362,0.087560497
29,210,-22,-0.048040007,-0.062522264,0.021710831,0.021200375,0.227624141,-0.01450421,0.150810426,0.086025224
29,210,-20,-0.048040007,-0.062522264,0.021710831,0.021200375,0.227624141,-0.01450421,0.150810426,0.086025224
39,210,-18,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,210,-16,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,210,-14,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
36,210,-12,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,210,-10,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,210,-8,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,210,-6,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
37,210,-4,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,210,-2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
46,210,0,0.072024133,0.196164181,0.148480969,-0.118201988,0.278630204,0.116617979,0.074305564,0.066026211
37,210,2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,210,4,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
33,210,6,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
33,210,8,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
30,210,10,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,210,12,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,210,14,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,210,16,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
47,210,18,-0.127550899,-0.070422335,0.063423945,0.229937702,-0.065965885,-0.104954962,-0.121667554,0.028857645
47,210,20,-0.127550899,-0.070422335,0.063423945,0.229937702,-0.065965885,-0.104954962,-0.121667554,0.028857645
25,210,22,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,210,24,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,210,26,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
43,210,28,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
43,210,30,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
45,210,32,-0.044072055,0.123302494,0.04262203,-0.036930708,0.182331245,0.104582138,0.032901996,0.102127766
45,210,34,-0.044072055,0.123302494,0.04262203,-0.036930708,0.182331245,0.104582138,0.032901996,0.102127766
45,210,36,-0.044072055,0.123302494,0.04262203,-0.036930708,0.182331245,0.104582138,0.032901996,0.102127766
45,210,38,-0.044072055,0.123302494,0.04262203,-0.036930708,0.182331245,0.104582138,0.032901996,0.102127766
44,210,40,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
44,210,42,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
44,210,44,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
44,210,46,0.193550844,0.07553234,-0.149303893,0.216039893,0.087070346,-0.163165025,-0.199786537,0.275527818
41,210,48,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,210,50,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
41,210,52,0.078557322,0.309439721,-0.172113893,-0.142389191,-0.214487773,0.04015499,-0.04831832,-0.048981637
42,210,54,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,210,56,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,210,58,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
42,210,60,-0.121172015,-0.124154377,0.317592176,0.088163984,-0.092821829,-0.163707767,-0.095801944,-0.130891544
48,212,-30,-0.044477692,-0.101580856,-0.020352534,-0.130263042,-0.028262542,-0.034098344,-0.146102481,0.337281206
48,212,-28,-0.044477692,-0.101580856,-0.020352534,-0.130263042,-0.028262542,-0.034098344,-0.146102481,0.337281206
48,212,-26,-0.044477692,-0.101580856,-0.020352534,-0.130263042,-0.028262542,-0.034098344,-0.146102481,0.337281206
48,212,-24,-0.044477692,-0.101580856,-0.020352534,-0.130263042,-0.028262542,-0.034098344,-0.146102481,0.337281206
48,212,-22,-0.044477692,-0.101580856,-0.020352534,-0.130263042,-0.028262542,-0.034098344,-0.146102481,0.337281206
39,212,-20,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,212,-18,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,212,-16,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
39,212,-14,-0.298286016,-0.221736698,0.180993817,0.482085606,0.501984904,-0.156275052,0.1461627,-0.17744
36,212,-12,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,212,-10,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,212,-8,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
36,212,-6,-0.184503867,0.342757181,-0.881721264,0.312548426,0.408195368,0.310699901,0.02219071,-0.430862613
37,212,-4,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
46,212,-2,0.072024133,0.196164181,0.148480969,-0.118201988,0.278630204,0.116617979,0.074305564,0.066026211
46,212,0,0.072024133,0.196164181,0.148480969,-0.118201988,0.278630204,0.116617979,0.074305564,0.066026211
37,212,2,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
37,212,4,-0.061807875,1.06507793,4.470872067,1.330924487,1.034761435,1.108852604,1.150904182,1.012039657
33,212,6,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
33,212,8,-0.01006005,0.351153891,0.141939925,-0.211699923,0.101303675,0.067129812,-0.058079334,-0.018244237
30,212,10,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,212,12,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,212,14,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
30,212,16,-0.1313659,0.053645015,-0.13493539,-0.381008586,0.066455693,-0.078014538,0.142716962,-0.100728289
47,212,18,-0.127550899,-0.070422335,0.063423945,0.229937702,-0.065965885,-0.104954962,-0.121667554,0.028857645
47,212,20,-0.127550899,-0.070422335,0.063423945,0.229937702,-0.065965885,-0.104954962,-0.121667554,0.028857645
47,212,22,-0.127550899,-0.070422335,0.063423945,0.229937702,-0.065965885,-0.104954962,-0.121667554,0.028857645
25,212,24,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,212,26,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
43,212,28,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
43,212,30,0.128354384,-0.005132497,-0.043190719,-0.05027182,-0.030542964,0.11407907,-0.01398997,0.031000598
45,212,32,-0.044072055,0.123302494,0.04262203,-0.036930708,0.182331245,0.104582138,0.032901996,0.102127766
