Clust,Lon,Lat,Gain
51,232,-8,0.00295004
51,232,-6,0.00295004
46,232,-4,0.002434517
56,232,-2,0.003163868
56,232,0,0.003163868
46,232,2,0.002434517
46,232,4,0.002434517
33,232,6,0.002316626
33,232,8,0.002316626
49,232,10,0.002732758
49,232,12,0.002732758
49,232,14,0.002732758
49,232,16,0.002732758
49,232,18,0.002732758
47,232,20,0.003121339
47,232,22,0.003121339
47,232,24,0.003121339
47,232,26,0.003121339
47,232,28,0.003121339
47,232,30,0.003121339
53,232,32,0.002871919
53,232,34,0.002871919
53,232,36,0.002871919
53,232,38,0.002871919
53,232,40,0.002871919
53,232,42,0.002871919
54,232,44,0.003148797
54,232,46,0.003148797
54,232,48,0.003148797
54,232,50,0.003148797
54,232,52,0.003148797
48,234,-30,0.002986858
52,234,-28,0.00272945
52,234,-26,0.00272945
52,234,-24,0.00272945
55,234,-22,0.003023842
55,234,-20,0.003023842
55,234,-18,0.003023842
51,234,-16,0.00295004
51,234,-14,0.00295004
51,234,-12,0.00295004
51,234,-10,0.00295004
51,234,-8,0.00295004
51,234,-6,0.00295004
46,234,-4,0.002434517
56,234,-2,0.003163868
56,234,0,0.003163868
46,234,2,0.002434517
46,234,4,0.002434517
33,234,6,0.002316626
49,234,8,0.002732758
49,234,10,0.002732758
49,234,12,0.002732758
49,234,14,0.002732758
49,234,16,0.002732758
49,234,18,0.002732758
57,234,20,0.0027196
57,234,22,0.0027196
47,234,24,0.003121339
47,234,26,0.003121339
47,234,28,0.003121339
47,234,30,0.003121339
53,234,32,0.002871919
53,234,34,0.002871919
53,234,36,0.002871919
53,234,38,0.002871919
53,234,40,0.002871919
53,234,42,0.002871919
54,234,44,0.003148797
54,234,46,0.003148797
54,234,48,0.003148797
54,234,50,0.003148797
52,236,-30,0.00272945
52,236,-28,0.00272945
52,236,-26,0.00272945
52,236,-24,0.00272945
55,236,-22,0.003023842
55,236,-20,0.003023842
55,236,-18,0.003023842
51,236,-16,0.00295004
51,236,-14,0.00295004
51,236,-12,0.00295004
51,236,-10,0.00295004
51,236,-8,0.00295004
51,236,-6,0.00295004
56,236,-4,0.003163868
56,236,-2,0.003163868
56,236,0,0.003163868
56,236,2,0.003163868
46,236,4,0.002434517
58,236,6,0.002283873
58,236,8,0.002283873
49,236,10,0.002732758
49,236,12,0.002732758
49,236,14,0.002732758
49,236,16,0.002732758
49,236,18,0.002732758
57,236,20,0.0027196
57,236,22,0.0027196
57,236,24,0.0027196
47,236,26,0.003121339
47,236,28,0.003121339
47,236,30,0.003121339
47,236,32,0.003121339
53,236,34,0.002871919
53,236,36,0.002871919
53,236,38,0.002871919
53,236,40,0.002871919
53,236,42,0.002871919
54,236,44,0.003148797
54,236,46,0.003148797
54,236,48,0.003148797
54,236,50,0.003148797
52,238,-30,0.00272945
52,238,-28,0.00272945
52,238,-26,0.00272945
52,238,-24,0.00272945
55,238,-22,0.003023842
55,238,-20,0.003023842
55,238,-18,0.003023842
59,238,-16,0.003745834
51,238,-14,0.00295004
51,238,-12,0.00295004
51,238,-10,0.00295004
51,238,-8,0.00295004
60,238,-6,0.003139331
56,238,-4,0.003163868
56,238,-2,0.003163868
56,238,0,0.003163868
56,238,2,0.003163868
46,238,4,0.002434517
58,238,6,0.002283873
58,238,8,0.002283873
49,238,10,0.002732758
49,238,12,0.002732758
49,238,14,0.002732758
49,238,16,0.002732758
49,238,18,0.002732758
57,238,20,0.0027196
57,238,22,0.0027196
57,238,24,0.0027196
57,238,26,0.0027196
57,238,28,0.0027196
57,238,30,0.0027196
53,238,32,0.002871919
53,238,34,0.002871919
53,238,36,0.002871919
53,238,38,0.002871919
52,240,-30,0.00272945
52,240,-28,0.00272945
52,240,-26,0.00272945
55,240,-24,0.003023842
55,240,-22,0.003023842
55,240,-20,0.003023842
59,240,-18,0.003745834
59,240,-16,0.003745834
59,240,-14,0.003745834
51,240,-12,0.00295004
51,240,-10,0.00295004
51,240,-8,0.00295004
60,240,-6,0.003139331
56,240,-4,0.003163868
56,240,-2,0.003163868
56,240,0,0.003163868
56,240,2,0.003163868
46,240,4,0.002434517
58,240,6,0.002283873
58,240,8,0.002283873
61,240,10,0.003605547
49,240,12,0.002732758
49,240,14,0.002732758
49,240,16,0.002732758
49,240,18,0.002732758
57,240,20,0.0027196
57,240,22,0.0027196
57,240,24,0.0027196
57,240,26,0.0027196
57,240,28,0.0027196
57,240,30,0.0027196
53,240,32,0.002871919
53,240,34,0.002871919
52,242,-30,0.00272945
52,242,-28,0.00272945
52,242,-26,0.00272945
55,242,-24,0.003023842
55,242,-22,0.003023842
55,242,-20,0.003023842
59,242,-18,0.003745834
59,242,-16,0.003745834
59,242,-14,0.003745834
59,242,-12,0.003745834
51,242,-10,0.00295004
60,242,-8,0.003139331
60,242,-6,0.003139331
56,242,-4,0.003163868
56,242,-2,0.003163868
56,242,0,0.003163868
56,242,2,0.003163868
62,242,4,0.00482949
58,242,6,0.002283873
58,242,8,0.002283873
61,242,10,0.003605547
61,242,12,0.003605547
49,242,14,0.002732758
49,242,16,0.002732758
49,242,18,0.002732758
57,242,20,0.0027196
57,242,22,0.0027196
57,242,24,0.0027196
57,242,26,0.0027196
57,242,28,0.0027196
57,242,30,0.0027196
53,242,32,0.002871919
53,242,34,0.002871919
52,244,-30,0.00272945
52,244,-28,0.00272945
52,244,-26,0.00272945
55,244,-24,0.003023842
55,244,-22,0.003023842
55,244,-20,0.003023842
59,244,-18,0.003745834
59,244,-16,0.003745834
59,244,-14,0.003745834
59,244,-12,0.003745834
60,244,-10,0.003139331
60,244,-8,0.003139331
60,244,-6,0.003139331
56,244,-4,0.003163868
56,244,-2,0.003163868
56,244,0,0.003163868
56,244,2,0.003163868
62,244,4,0.00482949
58,244,6,0.002283873
58,244,8,0.002283873
61,244,10,0.003605547
61,244,12,0.003605547
61,244,14,0.003605547
49,244,16,0.002732758
49,244,18,0.002732758
57,244,20,0.0027196
57,244,22,0.0027196
57,244,24,0.0027196
57,244,26,0.0027196
57,244,28,0.0027196
57,244,30,0.0027196
53,244,32,0.002871919
52,246,-30,0.00272945
52,246,-28,0.00272945
55,246,-26,0.003023842
55,246,-24,0.003023842
55,246,-22,0.003023842
59,246,-20,0.003745834
59,246,-18,0.003745834
59,246,-16,0.003745834
59,246,-14,0.003745834
59,246,-12,0.003745834
60,246,-10,0.003139331
60,246,-8,0.003139331
60,246,-6,0.003139331
56,246,-4,0.003163868
56,246,-2,0.003163868
56,246,0,0.003163868
56,246,2,0.003163868
62,246,4,0.00482949
58,246,6,0.002283873
58,246,8,0.002283873
61,246,10,0.003605547
61,246,12,0.003605547
61,246,14,0.003605547
61,246,16,0.003605547
61,246,18,0.003605547
57,246,20,0.0027196
57,246,22,0.0027196
57,246,24,0.0027196
57,246,26,0.0027196
63,246,28,0.003625213
63,246,32,0.003625213
52,248,-30,0.00272945
52,248,-28,0.00272945
55,248,-26,0.003023842
55,248,-24,0.003023842
55,248,-22,0.003023842
59,248,-20,0.003745834
59,248,-18,0.003745834
59,248,-16,0.003745834
59,248,-14,0.003745834
59,248,-12,0.003745834
60,248,-10,0.003139331
60,248,-8,0.003139331
60,248,-6,0.003139331
56,248,-4,0.003163868
56,248,-2,0.003163868
56,248,0,0.003163868
56,248,2,0.003163868
62,248,4,0.00482949
58,248,6,0.002283873
58,248,8,0.002283873
61,248,10,0.003605547
61,248,12,0.003605547
61,248,14,0.003605547
61,248,16,0.003605547
61,248,18,0.003605547
61,248,20,0.003605547
57,248,22,0.0027196
57,248,24,0.0027196
63,248,26,0.003625213
63,248,28,0.003625213
63,248,30,0.003625213
52,250,-30,0.00272945
52,250,-28,0.00272945
55,250,-26,0.003023842
55,250,-24,0.003023842
55,250,-22,0.003023842
59,250,-20,0.003745834
59,250,-18,0.003745834
59,250,-16,0.003745834
59,250,-14,0.003745834
59,250,-12,0.003745834
60,250,-10,0.003139331
60,250,-8,0.003139331
60,250,-6,0.003139331
56,250,-4,0.003163868
56,250,-2,0.003163868
56,250,0,0.003163868
56,250,2,0.003163868
62,250,4,0.00482949
58,250,6,0.002283873
58,250,8,0.002283873
61,250,10,0.003605547
61,250,12,0.003605547
61,250,14,0.003605547
61,250,16,0.003605547
61,250,18,0.003605547
61,250,20,0.003605547
61,250,22,0.003605547
63,250,24,0.003625213
63,250,26,0.003625213
63,250,28,0.003625213
52,252,-30,0.00272945
52,252,-28,0.00272945
55,252,-26,0.003023842
55,252,-24,0.003023842
64,252,-22,0.003116652
59,252,-20,0.003745834
59,252,-18,0.003745834
59,252,-16,0.003745834
59,252,-14,0.003745834
59,252,-12,0.003745834
60,252,-10,0.003139331
60,252,-8,0.003139331
60,252,-6,0.003139331
56,252,-4,0.003163868
56,252,-2,0.003163868
56,252,0,0.003163868
56,252,2,0.003163868
62,252,4,0.00482949
58,252,6,0.002283873
58,252,8,0.002283873
61,252,10,0.003605547
61,252,12,0.003605547
61,252,14,0.003605547
61,252,16,0.003605547
61,252,18,0.003605547
61,252,20,0.003605547
61,252,22,0.003605547
63,252,24,0.003625213
63,252,26,0.003625213
52,254,-30,0.00272945
65,254,-28,0.004545693
65,254,-26,0.004545693
65,254,-24,0.004545693
64,254,-22,0.003116652
59,254,-20,0.003745834
59,254,-18,0.003745834
59,254,-16,0.003745834
59,254,-14,0.003745834
60,254,-12,0.003139331
60,254,-10,0.003139331
60,254,-8,0.003139331
60,254,-6,0.003139331
56,254,-4,0.003163868
56,254,-2,0.003163868
56,254,0,0.003163868
56,254,2,0.003163868
62,254,4,0.00482949
58,254,6,0.002283873
58,254,8,0.002283873
58,254,10,0.002283873
61,254,12,0.003605547
61,254,14,0.003605547
61,254,16,0.003605547
61,254,18,0.003605547
61,254,20,0.003605547
61,254,22,0.003605547
63,254,24,0.003625213
65,256,-30,0.004545693
65,256,-28,0.004545693
65,256,-26,0.004545693
65,256,-24,0.004545693
64,256,-22,0.003116652
64,256,-20,0.003116652
59,256,-18,0.003745834
59,256,-16,0.003745834
59,256,-14,0.003745834
60,256,-12,0.003139331
60,256,-10,0.003139331
60,256,-8,0.003139331
60,256,-6,0.003139331
56,256,-4,0.003163868
66,256,-2,0.004412603
66,256,0,0.004412603
66,256,2,0.004412603
62,256,4,0.00482949
58,256,6,0.002283873
58,256,8,0.002283873
58,256,10,0.002283873
61,256,12,0.003605547
61,256,14,0.003605547
61,256,16,0.003605547
61,256,18,0.003605547
65,258,-30,0.004545693
65,258,-28,0.004545693
65,258,-26,0.004545693
65,258,-24,0.004545693
64,258,-22,0.003116652
64,258,-20,0.003116652
59,258,-18,0.003745834
59,258,-16,0.003745834
59,258,-14,0.003745834
60,258,-12,0.003139331
60,258,-10,0.003139331
60,258,-8,0.003139331
60,258,-6,0.003139331
66,258,-4,0.004412603
66,258,-2,0.004412603
66,258,0,0.004412603
66,258,2,0.004412603
62,258,4,0.00482949
58,258,6,0.002283873
58,258,8,0.002283873
58,258,10,0.002283873
61,258,12,0.003605547
61,258,14,0.003605547
61,258,16,0.003605547
61,258,18,0.003605547
65,260,-30,0.004545693
65,260,-28,0.004545693
65,260,-26,0.004545693
64,260,-24,0.003116652
64,260,-22,0.003116652
64,260,-20,0.003116652
59,260,-18,0.003745834
59,260,-16,0.003745834
59,260,-14,0.003745834
60,260,-12,0.003139331
60,260,-10,0.003139331
60,260,-8,0.003139331
60,260,-6,0.003139331
66,260,-4,0.004412603
66,260,-2,0.004412603
66,260,0,0.004412603
66,260,2,0.004412603
62,260,4,0.00482949
58,260,6,0.002283873
58,260,8,0.002283873
58,260,10,0.002283873
61,260,12,0.003605547
61,260,14,0.003605547
61,260,16,0.003605547
65,262,-30,0.004545693
65,262,-28,0.004545693
65,262,-26,0.004545693
64,262,-24,0.003116652
64,262,-22,0.003116652
64,262,-20,0.003116652
64,262,-18,0.003116652
59,262,-16,0.003745834
59,262,-14,0.003745834
60,262,-12,0.003139331
60,262,-10,0.003139331
60,262,-8,0.003139331
60,262,-6,0.003139331
66,262,-4,0.004412603
66,262,-2,0.004412603
66,262,0,0.004412603
66,262,2,0.004412603
62,262,4,0.00482949
58,262,6,0.002283873
58,262,8,0.002283873
58,262,10,0.002283873
61,262,12,0.003605547
61,262,14,0.003605547
61,262,16,0.003605547
65,264,-30,0.004545693
65,264,-28,0.004545693
65,264,-26,0.004545693
64,264,-24,0.003116652
64,264,-22,0.003116652
64,264,-20,0.003116652
64,264,-18,0.003116652
59,264,-16,0.003745834
60,264,-14,0.003139331
60,264,-12,0.003139331
60,264,-10,0.003139331
60,264,-8,0.003139331
67,264,-6,0.00222458
66,264,-4,0.004412603
66,264,-2,0.004412603
66,264,0,0.004412603
66,264,2,0.004412603
62,264,4,0.00482949
58,264,6,0.002283873
58,264,8,0.002283873
58,264,10,0.002283873
58,264,12,0.002283873
61,264,14,0.003605547
61,264,16,0.003605547
68,264,20,0.004352891
68,264,22,0.004352891
68,264,24,0.004352891
68,264,26,0.004352891
68,264,28,0.004352891
65,266,-30,0.004545693
65,266,-28,0.004545693
65,266,-26,0.004545693
64,266,-24,0.003116652
64,266,-22,0.003116652
64,266,-20,0.003116652
64,266,-18,0.003116652
59,266,-16,0.003745834
60,266,-14,0.003139331
60,266,-12,0.003139331
60,266,-10,0.003139331
67,266,-8,0.00222458
67,266,-6,0.00222458
66,266,-4,0.004412603
66,266,-2,0.004412603
66,266,0,0.004412603
66,266,2,0.004412603
62,266,4,0.00482949
58,266,6,0.002283873
58,266,8,0.002283873
58,266,10,0.002283873
58,266,12,0.002283873
58,266,14,0.002283873
61,266,16,0.003605547
68,266,20,0.004352891
68,266,22,0.004352891
68,266,24,0.004352891
68,266,26,0.004352891
68,266,28,0.004352891
68,266,30,0.004352891
69,266,60,0.00392684
65,268,-30,0.004545693
65,268,-28,0.004545693
65,268,-26,0.004545693
64,268,-24,0.003116652
64,268,-22,0.003116652
64,268,-20,0.003116652
64,268,-18,0.003116652
70,268,-16,0.003686102
60,268,-14,0.003139331
60,268,-12,0.003139331
67,268,-10,0.00222458
67,268,-8,0.00222458
67,268,-6,0.00222458
66,268,-4,0.004412603
66,268,-2,0.004412603
66,268,0,0.004412603
66,268,2,0.004412603
62,268,4,0.00482949
62,268,6,0.00482949
58,268,8,0.002283873
58,268,10,0.002283873
58,268,12,0.002283873
58,268,14,0.002283873
68,268,20,0.004352891
68,268,22,0.004352891
68,268,24,0.004352891
68,268,26,0.004352891
68,268,28,0.004352891
68,268,30,0.004352891
69,268,58,0.00392684
69,268,60,0.00392684
65,270,-30,0.004545693
65,270,-28,0.004545693
64,270,-26,0.003116652
64,270,-24,0.003116652
64,270,-22,0.003116652
64,270,-20,0.003116652
70,270,-18,0.003686102
70,270,-16,0.003686102
67,270,-14,0.00222458
67,270,-12,0.00222458
67,270,-10,0.00222458
67,270,-8,0.00222458
67,270,-6,0.00222458
66,270,-4,0.004412603
66,270,-2,0.004412603
66,270,0,0.004412603
66,270,2,0.004412603
62,270,4,0.00482949
62,270,6,0.00482949
58,270,8,0.002283873
58,270,10,0.002283873
58,270,12,0.002283873
58,270,14,0.002283873
68,270,20,0.004352891
68,270,22,0.004352891
68,270,24,0.004352891
68,270,26,0.004352891
68,270,28,0.004352891
68,270,30,0.004352891
71,270,48,0.003080391
69,270,58,0.00392684
69,270,60,0.00392684
65,272,-30,0.004545693
65,272,-28,0.004545693
64,272,-26,0.003116652
64,272,-24,0.003116652
64,272,-22,0.003116652
64,272,-20,0.003116652
70,272,-18,0.003686102
70,272,-16,0.003686102
67,272,-14,0.00222458
67,272,-12,0.00222458
67,272,-10,0.00222458
67,272,-8,0.00222458
66,272,-6,0.004412603
66,272,-4,0.004412603
66,272,-2,0.004412603
66,272,0,0.004412603
66,272,2,0.004412603
62,272,4,0.00482949
62,272,6,0.00482949
58,272,8,0.002283873
58,272,10,0.002283873
58,272,12,0.002283873
58,272,14,0.002283873
68,272,18,0.004352891
68,272,22,0.004352891
68,272,24,0.004352891
68,272,26,0.004352891
68,272,28,0.004352891
68,272,30,0.004352891
71,272,48,0.003080391
69,272,58,0.00392684
69,272,60,0.00392684
65,274,-30,0.004545693
64,274,-28,0.003116652
64,274,-26,0.003116652
64,274,-24,0.003116652
64,274,-22,0.003116652
70,274,-20,0.003686102
70,274,-18,0.003686102
70,274,-16,0.003686102
67,274,-14,0.00222458
67,274,-12,0.00222458
67,274,-10,0.00222458
67,274,-8,0.00222458
66,274,-6,0.004412603
66,274,-4,0.004412603
66,274,-2,0.004412603
66,274,0,0.004412603
62,274,2,0.00482949
62,274,4,0.00482949
62,274,6,0.00482949
58,274,8,0.002283873
58,274,10,0.002283873
58,274,12,0.002283873
72,274,18,0.003349186
68,274,20,0.004352891
68,274,22,0.004352891
68,274,24,0.004352891
68,274,26,0.004352891
68,274,28,0.004352891
68,274,30,0.004352891
71,274,44,0.003080391
71,274,46,0.003080391
71,274,48,0.003080391
69,274,58,0.00392684
69,274,60,0.00392684
64,276,-30,0.003116652
64,276,-28,0.003116652
64,276,-26,0.003116652
64,276,-24,0.003116652
70,276,-22,0.003686102
70,276,-20,0.003686102
70,276,-18,0.003686102
70,276,-16,0.003686102
67,276,-14,0.00222458
67,276,-12,0.00222458
67,276,-10,0.00222458
73,276,-8,0.006045387
73,276,-6,0.006045387
73,276,-4,0.006045387
73,276,-2,0.006045387
66,276,0,0.004412603
62,276,2,0.00482949
62,276,4,0.00482949
62,276,6,0.00482949
58,276,8,0.002283873
58,276,10,0.002283873
72,276,18,0.003349186
72,276,20,0.003349186
68,276,22,0.004352891
68,276,24,0.004352891
68,276,26,0.004352891
68,276,28,0.004352891
68,276,30,0.004352891
71,276,46,0.003080391
71,276,48,0.003080391
69,276,56,0.00392684
69,276,58,0.00392684
69,276,60,0.00392684
64,278,-30,0.003116652
64,278,-28,0.003116652
64,278,-26,0.003116652
70,278,-24,0.003686102
70,278,-22,0.003686102
70,278,-20,0.003686102
70,278,-18,0.003686102
70,278,-16,0.003686102
67,278,-14,0.00222458
67,278,-12,0.00222458
73,278,-10,0.006045387
73,278,-8,0.006045387
73,278,-6,0.006045387
73,278,-4,0.006045387
73,278,-2,0.006045387
62,278,0,0.00482949
62,278,2,0.00482949
62,278,4,0.00482949
58,278,6,0.002283873
58,278,8,0.002283873
72,278,10,0.003349186
72,278,12,0.003349186
72,278,14,0.003349186
72,278,16,0.003349186
72,278,18,0.003349186
72,278,20,0.003349186
68,278,22,0.004352891
68,278,24,0.004352891
68,278,26,0.004352891
68,278,28,0.004352891
71,278,42,0.003080391
71,278,44,0.003080391
71,278,46,0.003080391
69,278,54,0.00392684
69,278,56,0.00392684
69,278,58,0.00392684
69,278,60,0.00392684
64,280,-30,0.003116652
64,280,-28,0.003116652
70,280,-26,0.003686102
70,280,-24,0.003686102
70,280,-22,0.003686102
70,280,-20,0.003686102
70,280,-18,0.003686102
67,280,-16,0.00222458
67,280,-14,0.00222458
73,280,-12,0.006045387
73,280,-10,0.006045387
73,280,-8,0.006045387
73,280,-6,0.006045387
73,280,-2,0.006045387
62,280,0,0.00482949
62,280,2,0.00482949
58,280,4,0.002283873
58,280,6,0.002283873
58,280,8,0.002283873
72,280,10,0.003349186
72,280,12,0.003349186
72,280,14,0.003349186
72,280,16,0.003349186
72,280,18,0.003349186
72,280,20,0.003349186
68,280,22,0.004352891
68,280,24,0.004352891
68,280,26,0.004352891
68,280,28,0.004352891
68,280,30,0.004352891
68,280,32,0.004352891
71,280,42,0.003080391
71,280,44,0.003080391
71,280,46,0.003080391
69,280,52,0.00392684
69,280,54,0.00392684
69,280,56,0.00392684
69,280,58,0.00392684
69,280,60,0.00392684
70,282,-30,0.003686102
70,282,-28,0.003686102
70,282,-26,0.003686102
70,282,-24,0.003686102
70,282,-22,0.003686102
70,282,-20,0.003686102
70,282,-18,0.003686102
74,282,-16,0.004545477
74,282,-14,0.004545477
73,282,-12,0.006045387
73,282,-10,0.006045387
58,282,4,0.002283873
58,282,6,0.002283873
72,282,8,0.003349186
72,282,10,0.003349186
72,282,12,0.003349186
72,282,14,0.003349186
72,282,16,0.003349186
72,282,18,0.003349186
72,282,20,0.003349186
68,282,22,0.004352891
68,282,24,0.004352891
68,282,26,0.004352891
68,282,28,0.004352891
68,282,30,0.004352891
68,282,32,0.004352891
68,282,34,0.004352891
71,282,44,0.003080391
69,282,56,0.00392684
69,282,58,0.00392684
69,282,60,0.00392684
70,284,-30,0.003686102
70,284,-28,0.003686102
70,284,-26,0.003686102
70,284,-24,0.003686102
70,284,-22,0.003686102
70,284,-20,0.003686102
74,284,-18,0.004545477
74,284,-16,0.004545477
74,284,-14,0.004545477
73,284,-12,0.006045387
72,284,10,0.003349186
72,284,12,0.003349186
72,284,14,0.003349186
72,284,16,0.003349186
72,284,18,0.003349186
72,284,20,0.003349186
72,284,22,0.003349186
68,284,24,0.004352891
68,284,26,0.004352891
68,284,28,0.004352891
68,284,30,0.004352891
68,284,32,0.004352891
68,284,34,0.004352891
75,284,36,0.003690811
75,284,38,0.003690811
75,284,40,0.003690811
71,284,44,0.003080391
70,286,-30,0.003686102
70,286,-28,0.003686102
70,286,-26,0.003686102
70,286,-24,0.003686102
70,286,-22,0.003686102
74,286,-20,0.004545477
74,286,-18,0.004545477
74,286,-16,0.004545477
72,286,12,0.003349186
72,286,14,0.003349186
72,286,16,0.003349186
72,286,18,0.003349186
72,286,20,0.003349186
72,286,22,0.003349186
68,286,24,0.004352891
68,286,26,0.004352891
68,286,28,0.004352891
68,286,30,0.004352891
68,286,32,0.004352891
68,286,34,0.004352891
75,286,36,0.003690811
75,286,38,0.003690811
75,286,40,0.003690811
70,288,-30,0.003686102
70,288,-28,0.003686102
70,288,-26,0.003686102
74,288,-24,0.004545477
74,288,-22,0.004545477
74,288,-20,0.004545477
74,288,-18,0.004545477
74,288,-16,0.004545477
72,288,14,0.003349186
72,288,16,0.003349186
72,288,18,0.003349186
72,288,20,0.003349186
72,288,22,0.003349186
72,288,24,0.003349186
68,288,26,0.004352891
68,288,28,0.004352891
68,288,30,0.004352891
68,288,32,0.004352891
68,288,34,0.004352891
68,288,36,0.004352891
75,288,38,0.003690811
75,288,40,0.003690811
75,288,42,0.003690811
74,290,-26,0.004545477
74,290,-24,0.004545477
74,290,-22,0.004545477
74,290,-20,0.004545477
74,290,-18,0.004545477
72,290,12,0.003349186
72,290,14,0.003349186
72,290,16,0.003349186
72,290,18,0.003349186
72,290,20,0.003349186
72,290,22,0.003349186
72,290,24,0.003349186
68,290,26,0.004352891
68,290,28,0.004352891
68,290,30,0.004352891
68,290,32,0.004352891
68,290,34,0.004352891
5,290,36,0.003994014
75,290,38,0.003690811
75,290,40,0.003690811
75,290,42,0.003690811
75,290,44,0.003690811
