Clust,Lon,Lat,Lime2014,Lime2015,Lime2016,Lime2017,Lime2018,Lime2019,Lime2020,Lime2021
36,204,-8,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,204,-6,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
37,204,-4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,204,-2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,204,0,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,204,2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
33,204,4,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
33,204,6,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
30,204,8,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,204,10,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,204,12,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,204,14,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,204,16,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,204,18,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
25,204,20,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,204,22,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,204,24,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
43,204,26,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
43,204,28,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
34,204,30,-0.017198227,-0.045291724,-0.025582421,-0.07612963,-0.046950633,-0.048206075,-0.087142916,-0.068840561
34,204,32,-0.017198227,-0.045291724,-0.025582421,-0.07612963,-0.046950633,-0.048206075,-0.087142916,-0.068840561
34,204,34,-0.017198227,-0.045291724,-0.025582421,-0.07612963,-0.046950633,-0.048206075,-0.087142916,-0.068840561
40,204,36,-0.138814336,-0.16119397,-0.127183458,-0.114992546,-0.14591939,-0.157320298,-0.053993968,-0.125440031
40,204,38,-0.138814336,-0.16119397,-0.127183458,-0.114992546,-0.14591939,-0.157320298,-0.053993968,-0.125440031
40,204,40,-0.138814336,-0.16119397,-0.127183458,-0.114992546,-0.14591939,-0.157320298,-0.053993968,-0.125440031
44,204,42,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,204,44,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
38,204,46,-1.26332832,-0.99765522,-0.660079603,-1.458730172,-0.890010799,-0.568865126,-1.749619709,-2.01251197
41,204,48,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,204,50,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,204,52,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
42,204,54,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,204,56,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,204,58,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
32,206,-30,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,206,-28,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,206,-26,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,206,-24,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,206,-22,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
29,206,-20,-0.106715604,-0.160056538,-0.072516119,-0.151852158,-0.028356596,-0.19620444,-0.236385837,-0.129311554
39,206,-18,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,206,-16,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,206,-14,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,206,-12,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
36,206,-10,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,206,-8,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,206,-6,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
37,206,-4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,206,-2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,206,0,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,206,2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
33,206,4,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
33,206,6,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
33,206,8,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
30,206,10,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,206,12,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,206,14,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,206,16,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,206,18,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
25,206,20,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,206,22,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,206,24,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
43,206,26,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
43,206,28,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
34,206,30,-0.017198227,-0.045291724,-0.025582421,-0.07612963,-0.046950633,-0.048206075,-0.087142916,-0.068840561
34,206,32,-0.017198227,-0.045291724,-0.025582421,-0.07612963,-0.046950633,-0.048206075,-0.087142916,-0.068840561
45,206,34,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
40,206,36,-0.138814336,-0.16119397,-0.127183458,-0.114992546,-0.14591939,-0.157320298,-0.053993968,-0.125440031
40,206,38,-0.138814336,-0.16119397,-0.127183458,-0.114992546,-0.14591939,-0.157320298,-0.053993968,-0.125440031
40,206,40,-0.138814336,-0.16119397,-0.127183458,-0.114992546,-0.14591939,-0.157320298,-0.053993968,-0.125440031
44,206,42,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,206,44,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,206,46,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
41,206,48,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,206,50,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,206,52,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
42,206,54,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,206,56,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,206,58,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
32,208,-30,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,208,-28,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,208,-26,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,208,-24,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,208,-22,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
29,208,-20,-0.106715604,-0.160056538,-0.072516119,-0.151852158,-0.028356596,-0.19620444,-0.236385837,-0.129311554
39,208,-18,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,208,-16,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,208,-14,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
36,208,-12,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,208,-10,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,208,-8,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,208,-6,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
37,208,-4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,208,-2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,208,0,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,208,2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,208,4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
33,208,6,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
33,208,8,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
30,208,10,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,208,12,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,208,14,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,208,16,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,208,18,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,208,20,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
25,208,22,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,208,24,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,208,26,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
43,208,28,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
43,208,30,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
34,208,32,-0.017198227,-0.045291724,-0.025582421,-0.07612963,-0.046950633,-0.048206075,-0.087142916,-0.068840561
45,208,34,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
45,208,36,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
40,208,38,-0.138814336,-0.16119397,-0.127183458,-0.114992546,-0.14591939,-0.157320298,-0.053993968,-0.125440031
40,208,40,-0.138814336,-0.16119397,-0.127183458,-0.114992546,-0.14591939,-0.157320298,-0.053993968,-0.125440031
44,208,42,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,208,44,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,208,46,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
41,208,48,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,208,50,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,208,52,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
42,208,54,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,208,56,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,208,58,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,208,60,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
32,210,-30,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,210,-28,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,210,-26,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
32,210,-24,3.317395991,1.130659252,2.0574375,2.067780434,1.540363074,2.882070643,2.433529499,2.228514971
29,210,-22,-0.106715604,-0.160056538,-0.072516119,-0.151852158,-0.028356596,-0.19620444,-0.236385837,-0.129311554
29,210,-20,-0.106715604,-0.160056538,-0.072516119,-0.151852158,-0.028356596,-0.19620444,-0.236385837,-0.129311554
39,210,-18,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,210,-16,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,210,-14,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
36,210,-12,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,210,-10,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,210,-8,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,210,-6,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
37,210,-4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,210,-2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
46,210,0,-0.177583336,-0.186586324,-0.179095179,-0.121296726,-0.199206465,-0.120711649,-0.170120295,-0.195609986
37,210,2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,210,4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
33,210,6,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
33,210,8,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
30,210,10,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,210,12,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,210,14,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,210,16,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
47,210,18,-0.089864785,-0.099835848,-0.156790554,-0.043516927,-0.17745914,-0.030699706,-0.135264116,-0.149090052
47,210,20,-0.089864785,-0.099835848,-0.156790554,-0.043516927,-0.17745914,-0.030699706,-0.135264116,-0.149090052
25,210,22,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,210,24,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,210,26,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
43,210,28,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
43,210,30,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
45,210,32,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
45,210,34,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
45,210,36,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
45,210,38,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
44,210,40,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,210,42,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,210,44,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,210,46,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
41,210,48,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,210,50,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,210,52,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
42,210,54,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,210,56,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,210,58,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,210,60,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
48,212,-30,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
48,212,-28,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
48,212,-26,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
48,212,-24,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
48,212,-22,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
39,212,-20,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,212,-18,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,212,-16,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,212,-14,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
36,212,-12,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,212,-10,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,212,-8,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,212,-6,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
37,212,-4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
46,212,-2,-0.177583336,-0.186586324,-0.179095179,-0.121296726,-0.199206465,-0.120711649,-0.170120295,-0.195609986
46,212,0,-0.177583336,-0.186586324,-0.179095179,-0.121296726,-0.199206465,-0.120711649,-0.170120295,-0.195609986
37,212,2,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
37,212,4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
33,212,6,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
33,212,8,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
30,212,10,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,212,12,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,212,14,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,212,16,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
47,212,18,-0.089864785,-0.099835848,-0.156790554,-0.043516927,-0.17745914,-0.030699706,-0.135264116,-0.149090052
47,212,20,-0.089864785,-0.099835848,-0.156790554,-0.043516927,-0.17745914,-0.030699706,-0.135264116,-0.149090052
47,212,22,-0.089864785,-0.099835848,-0.156790554,-0.043516927,-0.17745914,-0.030699706,-0.135264116,-0.149090052
25,212,24,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
25,212,26,0.311081168,0.320985211,0.398808193,0.282497199,0.375358435,0.548591077,0.222031365,0.402480612
43,212,28,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
43,212,30,0.405419719,0.630466466,0.647445852,0.647356278,0.75423198,0.591669581,0.51654789,0.507684824
45,212,32,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
45,212,34,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
45,212,36,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
45,212,38,0.128440653,0.092319646,0.118932739,0.141262841,0.050072183,0.154265981,0.072536578,-0.009629717
44,212,40,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,212,42,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,212,44,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
44,212,46,3.617979022,6.679798468,3.999770292,2.925401149,3.927337814,6.219265089,7.473201298,8.250688142
41,212,48,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,212,50,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
41,212,52,-0.014618926,0.042637776,-0.075949393,-0.046367354,0.025416198,-0.059176543,-0.016630842,-0.058529944
42,212,54,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,212,56,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,212,58,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
42,212,60,0.109047075,0.103118942,0.065236668,0.163895658,0.147503663,0.074352217,0.134333155,0.097109544
48,214,-30,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
48,214,-28,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
48,214,-26,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
48,214,-24,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
48,214,-22,-0.156558604,-0.125013722,-0.166101989,-0.173019553,-0.149385337,-0.160471981,-0.1340793,-0.137634936
39,214,-20,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,214,-18,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,214,-16,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
39,214,-14,-0.490864906,-0.522215296,-0.5411116,-0.436785676,-0.532989532,-0.538501539,-0.443589994,-0.43401193
36,214,-12,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,214,-10,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,214,-8,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
36,214,-6,-0.061994079,-0.051527481,-0.039551859,-0.033126426,-0.057340331,-0.041195612,-0.030351515,-0.047675012
46,214,-4,-0.177583336,-0.186586324,-0.179095179,-0.121296726,-0.199206465,-0.120711649,-0.170120295,-0.195609986
46,214,-2,-0.177583336,-0.186586324,-0.179095179,-0.121296726,-0.199206465,-0.120711649,-0.170120295,-0.195609986
46,214,0,-0.177583336,-0.186586324,-0.179095179,-0.121296726,-0.199206465,-0.120711649,-0.170120295,-0.195609986
46,214,2,-0.177583336,-0.186586324,-0.179095179,-0.121296726,-0.199206465,-0.120711649,-0.170120295,-0.195609986
37,214,4,1.486774122,1.534916902,1.472749618,1.642593823,1.52557202,1.645792311,1.649547689,1.543535193
33,214,6,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
33,214,8,0.184518875,0.146237223,0.196957942,0.141391914,0.149776589,0.193932515,0.177042779,0.189637352
49,214,10,0.394564411,0.259500732,0.342557436,0.195803518,0.296314781,0.332170463,0.363840617,0.425018375
30,214,12,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
30,214,14,0.016626011,-0.012269479,-0.00053786,0.001450634,-0.001661628,0.008267884,-0.004300533,0.008068798
