Z,Zs,X,Y
0.011697893209568565,0.45148297326986453,156.0,-22.0
0.011697993792406623,0.4317099963383376,156.0,-20.0
0.011697828016988342,0.46429879165140975,156.0,-18.0
0.011697310201636855,0.5660930062248261,156.0,-16.0
0.01169756724666745,0.5155620651775906,156.0,-14.0
0.011697341866604392,0.5598681801537898,156.0,-12.0
0.01169751881789357,0.5250823874038814,156.0,-10.0
0.011697423822990959,0.5437568656169901,156.0,-8.0
0.011697125799767082,0.6023434639326254,156.0,-6.0
0.011697168640605514,0.5939216404247528,156.0,-4.0
0.011697258047572677,0.5763456609300622,156.0,-2.0
0.011697138838283126,0.5997803002563163,156.0,0.0
0.011697109035960739,0.6056389600878799,156.0,2.0
0.011697215206734245,0.5847674844379348,156.0,4.0
0.011697166777960365,0.5942878066642255,156.0,6.0
0.011697014041058128,0.6243134383009886,156.0,8.0
0.011697051293961112,0.6169901135115342,156.0,10.0
0.011696803562156265,0.6656902233614062,156.0,12.0
0.01169678866099507,0.6686195532771879,156.0,14.0
0.0116965968085447,0.7063346759428781,156.0,16.0
0.011696648962608878,0.696082021237642,156.0,18.0
0.011696593083254402,0.7070670084218236,156.0,20.0
0.01169678866099507,0.6686195532771879,156.0,22.0
0.011696509264222686,0.723544489198096,156.0,24.0
0.011696883655897682,0.6499450750640792,156.0,26.0
0.01169776096176297,0.4774807762724277,156.0,28.0
0.011697982616535728,0.43390699377517394,156.0,30.0
0.011698755614272659,0.2819480043939949,156.0,32.0
0.011698448277823036,0.3423654339069938,156.0,34.0
0.011697868995181625,0.4562431343830099,156.0,36.0
0.011696879930607383,0.6506774075430246,156.0,38.0
0.01169598958622605,0.825704870010985,156.0,40.0
0.01169582381080777,0.8582936653240572,156.0,42.0
0.01169637701641709,0.7495422922006592,156.0,44.0
0.011696824051252906,0.6616623947272062,156.0,46.0
0.011696762583962982,0.673745880629806,156.0,48.0
0.011696941397897308,0.6385939216404248,156.0,50.0
0.011697418235055511,0.5448553643354083,156.0,52.0
0.011697066195122306,0.6140607835957524,156.0,54.0
0.011697258047572677,0.5763456609300622,156.0,56.0
0.011697157464734619,0.5961186378615891,156.0,58.0
0.01169608830641896,0.8062980593189308,156.0,60.0
0.01169759146105439,0.5108019040644453,158.0,-30.0
0.011697796352020805,0.470523617722446,158.0,-28.0
0.011697788901440208,0.4719882826803369,158.0,-26.0
0.01169773488473088,0.4826071036250458,158.0,-24.0
0.011697801939956252,0.46942511900402784,158.0,-22.0
0.011697360493055885,0.5562065177590626,158.0,-20.0
0.011697569109312599,0.5151958989381179,158.0,-18.0
0.01169749460350663,0.5298425485170267,158.0,-16.0
0.011697423822990959,0.5437568656169901,158.0,-14.0
0.011697448037377899,0.5389967045038447,158.0,-12.0
0.01169727481137902,0.5730501647748077,158.0,-10.0
0.011697351179830139,0.5580373489564262,158.0,-8.0
0.011697094134799545,0.6085682900036616,158.0,-6.0
0.011697038255445068,0.6195532771878433,158.0,-4.0
0.011697356767765586,0.556938850238008,158.0,-2.0
0.011697043843380515,0.6184547784694251,158.0,0.0
0.011697053156606262,0.6166239472720615,158.0,2.0
0.011697194717637603,0.5887953130721347,158.0,4.0
0.011697293437830512,0.5693885023800805,158.0,6.0
0.01169710717331559,0.6060051263273526,158.0,8.0
0.011697004727832382,0.6261442694983523,158.0,10.0
0.011696868754736488,0.6528744049798609,158.0,12.0
0.011696756996027534,0.6748443793482242,158.0,14.0
0.011696803562156265,0.6656902233614062,158.0,16.0
0.011696650825254028,0.6957158549981692,158.0,18.0
0.011696824051252906,0.6616623947272062,158.0,20.0
0.011696442208997314,0.7367264738191139,158.0,22.0
0.011696952573768203,0.6363969242035885,158.0,24.0
0.011696976788155143,0.6316367630904431,158.0,26.0
0.011697526268474166,0.5236177224459905,158.0,28.0
0.011697885758987968,0.4529476382277554,158.0,30.0
0.01169809996318013,0.41083852068839255,158.0,32.0
0.011698431514016693,0.3456609300622483,158.0,34.0
0.011697544894925659,0.5199560600512633,158.0,36.0
0.011696382604352538,0.748443793482241,158.0,38.0
0.01169623545538575,0.7773709264005859,158.0,40.0
0.011695922531000678,0.838886854632003,158.0,42.0
0.011696416131965225,0.741852801171732,158.0,44.0
0.011697060607186859,0.6151592823141706,158.0,46.0
0.011696585632673805,0.7085316733797145,158.0,48.0
0.011696919046155517,0.6429879165140975,158.0,50.0
0.01169703453015477,0.6202856096667887,158.0,52.0
0.011695805184356277,0.8619553277187844,158.0,60.0
0.01169788203369767,0.45367997070670085,160.0,-30.0
0.011697824291698043,0.4650311241303552,160.0,-28.0
0.01169771253298909,0.4870010984987184,160.0,-26.0
0.011697870857826774,0.4558769681435372,160.0,-24.0
0.011697813115827148,0.4672281215671915,160.0,-22.0
0.011697513229958122,0.5261808861222995,160.0,-20.0
0.011697554208151405,0.5181252288538997,160.0,-18.0
0.011697423822990959,0.5437568656169901,160.0,-16.0
0.011697118349186485,0.6038081288905163,160.0,-14.0
0.011697097860089843,0.6078359575247162,160.0,-12.0
0.01169725245963723,0.5774441596484804,160.0,-10.0
0.011697150014154022,0.59758330281948,160.0,-8.0
0.011697125799767082,0.6023434639326254,160.0,-6.0
0.011697198442927902,0.5880629805931893,160.0,-4.0
0.011697161190024917,0.5953863053826437,160.0,-2.0
0.011697084821573799,0.6103991212010252,160.0,0.0
0.011697150014154022,0.59758330281948,160.0,2.0
0.011697263635508125,0.5752471622116441,160.0,4.0
0.01169720030557305,0.5876968143537166,160.0,6.0
0.01169727481137902,0.5730501647748077,160.0,8.0
0.011697027079574172,0.6217502746246796,160.0,10.0
0.011696993551961486,0.6283412669351887,160.0,12.0
0.011696762583962982,0.673745880629806,160.0,14.0
0.011696969337574546,0.633101428048334,160.0,16.0
0.011696907870284622,0.6451849139509338,160.0,18.0
0.011696662001124923,0.6935188575613329,160.0,20.0
0.011696490637771194,0.7272061515928232,160.0,22.0
0.011696678764931266,0.6902233614060784,160.0,24.0
0.011697002865187232,0.626510435737825,160.0,26.0
0.011697431273571555,0.5422922006590992,160.0,28.0
0.01169754303228051,0.520322226290736,160.0,30.0
0.011698599152080123,0.31270596850970345,160.0,32.0
0.011697900660149162,0.45001830831197365,160.0,34.0
0.011697606362215583,0.5078725741486635,160.0,36.0
0.011696272708288734,0.7700476016111315,160.0,38.0
0.011696675039640968,0.6909556938850239,160.0,40.0
0.011696468286029403,0.7316001464664958,160.0,42.0
0.011696606121770446,0.7045038447455145,160.0,44.0
0.011697001002542083,0.6268766019772978,160.0,46.0
0.01169659494589955,0.7067008421823509,160.0,48.0
0.011696976788155143,0.6316367630904431,160.0,50.0
0.01169652416538388,0.7206151592823142,160.0,52.0
0.011696930222026412,0.6407909190772612,160.0,54.0
0.011696442208997314,0.7367264738191139,160.0,60.0
0.011697790764085357,0.47162211644086416,162.0,-30.0
0.011697861544601028,0.4577077993409008,162.0,-28.0
0.011697511367312972,0.5265470523617722,162.0,-26.0
0.011697801939956252,0.46942511900402784,162.0,-24.0
0.011697893209568565,0.45148297326986453,162.0,-22.0
0.01169790624808461,0.4489198095935555,162.0,-20.0
0.011697243146411483,0.579274990845844,162.0,-18.0
0.01169734745453984,0.5587696814353716,162.0,-16.0
0.011697170503250663,0.5935554741852801,162.0,-14.0
0.011697053156606262,0.6166239472720615,162.0,-12.0
0.011697261772862975,0.5756133284511168,162.0,-10.0
0.011697192854992454,0.5891614793116074,162.0,-8.0
0.01169710717331559,0.6060051263273526,162.0,-6.0
0.011697023354283874,0.622482607103625,162.0,-4.0
0.011697334416023795,0.5613328451116807,162.0,-2.0
0.011697220794669692,0.5836689857195166,162.0,0.0
0.011697198442927902,0.5880629805931893,162.0,2.0
0.011697405196539466,0.5474185280117173,162.0,4.0
0.01169712952505738,0.60161113145368,162.0,6.0
0.011697302751056259,0.5675576711827169,162.0,8.0
0.01169703080486447,0.6210179421457341,162.0,10.0
0.011696848265639846,0.6569022336140609,162.0,12.0
0.011696824051252906,0.6616623947272062,162.0,14.0
0.01169700845312268,0.6254119370194069,162.0,16.0
0.011696559555641715,0.7136580007323325,162.0,18.0
0.011696520440093582,0.7213474917612597,162.0,20.0
0.011696831501833503,0.6601977297693153,162.0,22.0
0.011696801699511115,0.6660563896008789,162.0,24.0
0.011696485049835746,0.7283046503112414,162.0,26.0
0.011697192854992454,0.5891614793116074,162.0,28.0
0.011698068298212592,0.4170633467594288,162.0,30.0
0.011698153979889457,0.40021969974368365,162.0,32.0
0.011698357008210723,0.3603075796411571,162.0,34.0
0.011698289952985351,0.37348956426217506,162.0,36.0
0.01169715560208947,0.5964848041010619,162.0,38.0
0.01169618702661187,0.7868912486268766,162.0,40.0
0.011696214966289108,0.7813987550347858,162.0,42.0
0.011696831501833503,0.6601977297693153,162.0,44.0
0.011697166777960365,0.5942878066642255,162.0,46.0
0.011696652687899177,0.6953496887586965,162.0,48.0
0.011697237558476035,0.5803734895642622,162.0,50.0
0.011696509264222686,0.723544489198096,162.0,52.0
0.01169700659047753,0.6257781032588796,162.0,54.0
0.01169710717331559,0.6060051263273526,162.0,56.0
0.011698064572922294,0.41779567923837424,164.0,-30.0
0.011697706945053642,0.4880995972171366,164.0,-28.0
0.01169776096176297,0.4774807762724277,164.0,-26.0
0.011697917423955505,0.44672281215671916,164.0,-24.0
0.011697744197956626,0.48077627242768217,164.0,-22.0
0.01169751695524842,0.5254485536433541,164.0,-20.0
0.011697475977055137,0.5335042109117539,164.0,-18.0
0.011697401471249168,0.5481508604906628,164.0,-16.0
0.01169717795383126,0.5920908092273892,164.0,-14.0
0.011696963749639099,0.6341999267667522,164.0,-12.0
0.011697038255445068,0.6195532771878433,164.0,-10.0
0.011697019628993575,0.6232149395825705,164.0,-8.0
0.01169710531067044,0.6063712925668253,164.0,-6.0
0.011697261772862975,0.5756133284511168,164.0,-4.0
0.011697164915315215,0.5946539729036983,164.0,-2.0
0.01169695816170365,0.6352984254851703,164.0,0.0
0.011697209618798797,0.585865983156353,164.0,2.0
0.011697334416023795,0.5613328451116807,164.0,4.0
0.01169732510279805,0.5631636763090443,164.0,6.0
0.011697196580282752,0.588429146832662,164.0,8.0
0.01169710717331559,0.6060051263273526,164.0,10.0
0.01169696188699395,0.6345660930062249,164.0,12.0
0.011696648962608878,0.696082021237642,164.0,14.0
0.011696617297641342,0.7023068473086782,164.0,16.0
0.01169666945170552,0.692054192603442,164.0,18.0
0.011697043843380515,0.6184547784694251,164.0,20.0
0.011696868754736488,0.6528744049798609,164.0,22.0
0.011696628473512237,0.7001098498718419,164.0,24.0
0.011696784935704772,0.6693518857561334,164.0,26.0
0.011697097860089843,0.6078359575247162,164.0,28.0
0.011697643615118568,0.5005492493592091,164.0,30.0
0.011698254562727516,0.38044672281215675,164.0,32.0
0.011698774240724151,0.2782863419992677,164.0,34.0
0.01169824338685662,0.38264372024899307,164.0,36.0
0.011697684593311851,0.49249359209080923,164.0,38.0
0.01169678866099507,0.6686195532771879,164.0,40.0
0.011696388192287986,0.7473452947638228,164.0,42.0
0.011696360252610748,0.7528377883559136,164.0,44.0
0.011697084821573799,0.6103991212010252,164.0,46.0
0.011696848265639846,0.6569022336140609,164.0,48.0
0.011696844540349548,0.6576345660930063,164.0,50.0
0.011696963749639099,0.6341999267667522,164.0,52.0
0.01169705688189656,0.615891614793116,164.0,54.0
0.011697002865187232,0.626510435737825,164.0,56.0
0.01169712766241223,0.6019772976931527,164.0,58.0
0.01169642544519097,0.7400219699743684,164.0,60.0
0.011697693906537597,0.4906627608934456,166.0,-30.0
0.01169785595666558,0.45880629805931894,166.0,-28.0
0.011697725571505134,0.4844379348224094,166.0,-26.0
0.011698060847631996,0.4185280117173197,166.0,-24.0
0.011697654790989463,0.49835225192237276,166.0,-22.0
0.011697399608604019,0.5485170267301355,166.0,-20.0
0.011697315789572303,0.5649945075064079,166.0,-18.0
0.011697328828088348,0.5624313438300989,166.0,-16.0
0.011696997277251785,0.6276089344562432,166.0,-14.0
0.011697086684218948,0.6100329549615525,166.0,-12.0
0.011697109035960739,0.6056389600878799,166.0,-10.0
0.011696946985832755,0.6374954229220067,166.0,-8.0
0.011696973062864845,0.6323690955693886,166.0,-6.0
0.011697144426218574,0.5986818015378982,166.0,-4.0
0.011697049431315963,0.6173562797510069,166.0,-2.0
0.011697218932024543,0.5840351519589894,166.0,0.0
0.011696807287446563,0.6649578908824607,166.0,2.0
0.01169703080486447,0.6210179421457341,166.0,4.0
0.011697088546864097,0.6096667887220798,166.0,6.0
0.01169727667402417,0.572683998535335,166.0,8.0
0.011696973062864845,0.6323690955693886,166.0,10.0
0.011696857578865592,0.6550714024166973,166.0,12.0
0.011696783073059623,0.6697180519956061,166.0,14.0
0.011696820325962608,0.6623947272061517,166.0,16.0
0.011696919046155517,0.6429879165140975,166.0,18.0
0.011696906007639472,0.6455510801904065,166.0,20.0
0.011696799836865966,0.6664225558403516,166.0,22.0
0.01169669552873761,0.6869278652508239,166.0,24.0
0.01169698423873574,0.6301720981325523,166.0,26.0
0.011697027079574172,0.6217502746246796,166.0,28.0
0.011697781450859611,0.47345294763822776,166.0,30.0
0.011697885758987968,0.4529476382277554,166.0,32.0
0.011697816841117446,0.46649578908824607,166.0,34.0
0.011697863407246177,0.45734163310142806,166.0,36.0
0.011697868995181625,0.4562431343830099,166.0,38.0
0.011697187267057006,0.5902599780300256,166.0,40.0
0.011696978650800292,0.6312705968509704,166.0,42.0
0.011696853853575294,0.6558037348956427,166.0,44.0
0.011696844540349548,0.6576345660930063,166.0,46.0
0.011697125799767082,0.6023434639326254,166.0,48.0
0.01169713138770253,0.6012449652142072,166.0,50.0
0.01169678866099507,0.6686195532771879,166.0,52.0
0.01169681660067231,0.6631270596850971,166.0,54.0
0.011696760721317832,0.6741120468692787,166.0,56.0
0.011697166777960365,0.5942878066642255,166.0,58.0
0.011697282261959617,0.5715854998169169,166.0,60.0
0.011697852231375282,0.4595386305382644,168.0,-30.0
0.011697746060601776,0.48041010618820945,168.0,-28.0
0.011697502054087226,0.5283778835591358,168.0,-26.0
0.011697768412343566,0.4760161113145368,168.0,-24.0
0.011697725571505134,0.4844379348224094,168.0,-22.0
0.011697045706025665,0.6180886122299524,168.0,-20.0
0.011696939535252159,0.6389600878798976,168.0,-18.0
0.011696945123187606,0.6378615891614794,168.0,-16.0
0.011696799836865966,0.6664225558403516,168.0,-14.0
0.011697192854992454,0.5891614793116074,168.0,-12.0
0.011697043843380515,0.6184547784694251,168.0,-10.0
0.011697118349186485,0.6038081288905163,168.0,-8.0
0.01169700659047753,0.6257781032588796,168.0,-6.0
0.011697088546864097,0.6096667887220798,168.0,-4.0
0.011697125799767082,0.6023434639326254,168.0,-2.0
0.011697341866604392,0.5598681801537898,168.0,0.0
0.01169739588331372,0.5492493592090809,168.0,2.0
0.011697399608604019,0.5485170267301355,168.0,4.0
0.011697313926927154,0.5653606737458806,168.0,6.0
0.011697263635508125,0.5752471622116441,168.0,8.0
0.011696969337574546,0.633101428048334,168.0,10.0
0.0116965968085447,0.7063346759428781,168.0,12.0
0.011696820325962608,0.6623947272061517,168.0,14.0
0.011696675039640968,0.6909556938850239,168.0,16.0
0.011696906007639472,0.6455510801904065,168.0,18.0
0.011696799836865966,0.6664225558403516,168.0,20.0
0.011696876205317085,0.65140974002197,168.0,22.0
0.011696907870284622,0.6451849139509338,168.0,24.0
0.011696732781640594,0.6796045404613695,168.0,26.0
0.011697161190024917,0.5953863053826437,168.0,28.0
0.011698077611438339,0.4152325155620652,168.0,30.0
0.011698029182664459,0.42475283778835593,168.0,32.0
0.011698018006793563,0.42694983522519225,168.0,34.0
0.011697584010473792,0.5122665690223361,168.0,36.0
0.011697932325116699,0.4437934822409374,168.0,38.0
0.011696509264222686,0.723544489198096,168.0,40.0
0.011696324862352912,0.7597949469058953,168.0,42.0
0.011696496225706642,0.726107652874405,168.0,44.0
0.011696809150091712,0.664591724642988,168.0,46.0
0.011696844540349548,0.6576345660930063,168.0,48.0
0.011697239421121185,0.5800073233247894,168.0,50.0
0.011697036392799919,0.619919443427316,168.0,52.0
0.01169700659047753,0.6257781032588796,168.0,54.0
0.011696734644285743,0.6792383742218968,168.0,56.0
0.011696919046155517,0.6429879165140975,168.0,58.0
0.011697623126021926,0.504577077993409,168.0,60.0
0.011697584010473792,0.5122665690223361,170.0,-30.0
0.011697407059184615,0.5470523617722446,170.0,-28.0
0.011697585873118942,0.5119004027828634,170.0,-26.0
0.011697826154343192,0.46466495789088247,170.0,-24.0
0.01169713138770253,0.6012449652142072,170.0,-22.0
0.011697209618798797,0.585865983156353,170.0,-20.0
0.011696932084671562,0.6404247528377884,170.0,-18.0
0.01169686130415589,0.6543390699377518,170.0,-16.0
0.011697021491638725,0.6228487733430977,170.0,-14.0
0.01169700845312268,0.6254119370194069,170.0,-12.0
0.0116970810962835,0.6111314536799707,170.0,-10.0
0.011696997277251785,0.6276089344562432,170.0,-8.0
0.01169715187679917,0.5972171365800073,170.0,-6.0
0.011697306476346557,0.5668253387037715,170.0,-4.0
0.011697174228540962,0.5928231417063347,170.0,-2.0
0.011697356767765586,0.556938850238008,170.0,0.0
0.011697064332477157,0.6144269498352252,170.0,2.0
0.011697431273571555,0.5422922006590992,170.0,4.0
0.011697217069379394,0.5844013181984621,170.0,6.0
0.011697021491638725,0.6228487733430977,170.0,8.0
0.011696876205317085,0.65140974002197,170.0,10.0
0.011696762583962982,0.673745880629806,170.0,12.0
0.01169657073151261,0.7114610032954962,170.0,14.0
0.01169647573661,0.730135481508605,170.0,16.0
0.01169678866099507,0.6686195532771879,170.0,18.0
0.011696868754736488,0.6528744049798609,170.0,20.0
0.011696762583962982,0.673745880629806,170.0,22.0
0.011697043843380515,0.6184547784694251,170.0,24.0
0.011696811012736862,0.6642255584035153,170.0,26.0
0.011697442449442451,0.5400952032222629,170.0,28.0
0.011698107413760726,0.40937385573050167,170.0,30.0
0.01169831603001744,0.36836323690955697,170.0,32.0
0.011697770274988716,0.4756499450750641,170.0,34.0
0.01169780939053685,0.46796045404613695,170.0,36.0
0.011698068298212592,0.4170633467594288,170.0,38.0
0.011697051293961112,0.6169901135115342,170.0,40.0
0.01169700845312268,0.6254119370194069,170.0,42.0
0.011696244768611495,0.7755400952032223,170.0,44.0
0.011697062469832008,0.6147931160746979,170.0,46.0
0.01169705688189656,0.615891614793116,170.0,48.0
0.011696904144994323,0.6459172464298792,170.0,50.0
0.011697118349186485,0.6038081288905163,170.0,52.0
0.011696758858672683,0.6744782131087514,170.0,54.0
0.011697172365895812,0.5931893079458074,170.0,56.0
0.011697053156606262,0.6166239472720615,170.0,58.0
0.011697068057767455,0.6136946173562797,170.0,60.0
0.011697554208151405,0.5181252288538997,172.0,-30.0
0.011697505779377525,0.5276455510801904,172.0,-28.0
0.01169739774595887,0.5488831929696082,172.0,-26.0
0.011697582147828643,0.5126327352618089,172.0,-24.0
0.011697068057767455,0.6136946173562797,172.0,-22.0
0.011696706704608505,0.6847308678139876,172.0,-20.0
0.011697099722734992,0.6074697912852435,172.0,-18.0
0.011697110898605888,0.6052727938484072,172.0,-16.0
0.011696829639188354,0.6605638960087881,172.0,-14.0
0.011696973062864845,0.6323690955693886,172.0,-12.0
0.011697161190024917,0.5953863053826437,172.0,-10.0
0.01169705688189656,0.615891614793116,172.0,-8.0
0.011697023354283874,0.622482607103625,172.0,-6.0
0.011697094134799545,0.6085682900036616,172.0,-4.0
0.011697334416023795,0.5613328451116807,172.0,-2.0
0.011697667829505508,0.4957890882460637,172.0,0.0
0.01169763802718312,0.5016477480776272,172.0,2.0
0.011697410784474914,0.5463200292932991,172.0,4.0
0.011697164915315215,0.5946539729036983,172.0,6.0
0.011697041980735366,0.6188209447088978,172.0,8.0
0.011696827776543205,0.6609300622482608,172.0,10.0
0.011696723468414848,0.6814353716587331,172.0,12.0
0.01169662288557679,0.70120834859026,172.0,14.0
0.01169671601783425,0.682900036616624,172.0,16.0
0.011696684352866714,0.6891248626876603,172.0,18.0
0.01169691345822007,0.6440864152325156,172.0,20.0
0.011696900419704025,0.6466495789088247,172.0,22.0
0.011696969337574546,0.633101428048334,172.0,24.0
0.011697183541766708,0.590992310508971,172.0,26.0
0.01169746852647454,0.5349688758696448,172.0,28.0
0.01169775909911782,0.4778469425119004,172.0,30.0
0.011698023594729011,0.4258513365067741,172.0,32.0
0.011698159567824905,0.3991212010252655,172.0,34.0
0.011697557933441703,0.5173928963749542,172.0,36.0
0.011697233833185737,0.5811058220432076,172.0,38.0
0.011697572834602897,0.5144635664591725,172.0,40.0
0.011697051293961112,0.6169901135115342,172.0,42.0
0.011697431273571555,0.5422922006590992,172.0,44.0
0.011697353042475288,0.5576711827169535,172.0,46.0
0.011696825913898055,0.6612962284877335,172.0,48.0
0.011697077370993202,0.6118637861589161,172.0,50.0
0.011697045706025665,0.6180886122299524,172.0,52.0
0.01169705688189656,0.615891614793116,172.0,54.0
0.011696989826671188,0.6290735994141341,172.0,56.0
0.011697239421121185,0.5800073233247894,172.0,58.0
0.011697356767765586,0.556938850238008,172.0,60.0
0.011697550482861106,0.5188575613328451,174.0,-30.0
0.01169759146105439,0.5108019040644453,174.0,-28.0
0.011697511367312972,0.5265470523617722,174.0,-26.0
0.011697382844797675,0.55181252288539,174.0,-24.0
0.011697295300475662,0.5690223361406078,174.0,-22.0
0.01169712766241223,0.6019772976931527,174.0,-20.0
0.01169705874454171,0.6155254485536433,174.0,-18.0
0.011696842677704399,0.658000732332479,174.0,-16.0
0.01169686502944619,0.6536067374588064,174.0,-14.0
0.011696939535252159,0.6389600878798976,174.0,-12.0
0.011697133250347679,0.6008787989747345,174.0,-10.0
0.011696974925509994,0.6320029293299159,174.0,-8.0
0.01169712766241223,0.6019772976931527,174.0,-6.0
0.011696906007639472,0.6455510801904065,174.0,-4.0
0.01169729902576596,0.5682900036616624,174.0,-2.0
0.011697580285183494,0.5129989015012816,174.0,0.0
0.011697600774280136,0.5089710728670817,174.0,2.0
0.01169713138770253,0.6012449652142072,174.0,4.0
0.011697233833185737,0.5811058220432076,174.0,6.0
0.011697109035960739,0.6056389600878799,174.0,8.0
0.011696747682801788,0.6766752105455878,174.0,10.0
0.011696485049835746,0.7283046503112414,174.0,12.0
0.011696539066545074,0.7176858293665325,174.0,14.0
0.011696507401577537,0.7239106554375687,174.0,16.0
0.011696609847060745,0.7037715122665691,174.0,18.0
0.011696628473512237,0.7001098498718419,174.0,20.0
0.011696710429898803,0.6839985353350422,174.0,22.0
0.011696857578865592,0.6550714024166973,174.0,24.0
0.011697101585380142,0.6071036250457708,174.0,26.0
0.01169710717331559,0.6060051263273526,174.0,28.0
0.01169788203369767,0.45367997070670085,174.0,30.0
0.011698029182664459,0.42475283778835593,174.0,32.0
0.011697971440664832,0.43610399121201027,174.0,34.0
0.011698057122341697,0.4192603441962651,174.0,36.0
0.011698012418858116,0.4280483339436104,174.0,38.0
0.011697438724152152,0.5408275357012083,174.0,40.0
0.011697310201636855,0.5660930062248261,174.0,42.0
0.011697049431315963,0.6173562797510069,174.0,44.0
0.011697014041058128,0.6243134383009886,174.0,46.0
0.01169710344802529,0.606737458806298,174.0,48.0
0.011697092272154395,0.6089344562431344,174.0,50.0
0.011696747682801788,0.6766752105455878,174.0,52.0
0.011697025216929023,0.6221164408641523,174.0,54.0
0.011697209618798797,0.585865983156353,174.0,56.0
0.011697513229958122,0.5261808861222995,174.0,58.0
0.011697364218346183,0.5554741852801172,174.0,60.0
0.011697388432733123,0.5507140241669718,176.0,-30.0
0.011697427548281257,0.5430245331380447,176.0,-28.0
0.011697295300475662,0.5690223361406078,176.0,-26.0
0.01169695816170365,0.6352984254851703,176.0,-24.0
0.011697164915315215,0.5946539729036983,176.0,-22.0
0.011696881793252532,0.6503112413035519,176.0,-20.0
0.011696710429898803,0.6839985353350422,176.0,-18.0
0.011696775622479026,0.671182716953497,176.0,-16.0
0.011696701116673057,0.6858293665324058,176.0,-14.0
0.011696868754736488,0.6528744049798609,176.0,-12.0
0.011697114623896186,0.6045404613694617,176.0,-10.0
0.011697109035960739,0.6056389600878799,176.0,-8.0
0.011697084821573799,0.6103991212010252,176.0,-6.0
0.01169688738118798,0.6492127425851337,176.0,-4.0
0.01169734745453984,0.5587696814353716,176.0,-2.0
0.011697319514862602,0.5642621750274625,176.0,0.0
0.01169717981647641,0.5917246429879165,176.0,2.0
0.011697144426218574,0.5986818015378982,176.0,4.0
0.01169720403086335,0.5869644818747711,176.0,6.0
0.01169727667402417,0.572683998535335,176.0,8.0
0.011696848265639846,0.6569022336140609,176.0,10.0
0.011696723468414848,0.6814353716587331,176.0,12.0
0.011696384466997688,0.7480776272427683,176.0,14.0
0.011696349076739852,0.75503478579275,176.0,16.0
0.011696580044738357,0.7096301720981326,176.0,18.0
0.01169652602802903,0.7202489930428415,176.0,20.0
0.01169669552873761,0.6869278652508239,176.0,22.0
0.011696738369576042,0.6785060417429514,176.0,24.0
0.011697170503250663,0.5935554741852801,176.0,26.0
0.011697192854992454,0.5891614793116074,176.0,28.0
0.01169797889124543,0.4346393262541194,176.0,30.0
0.01169812417756707,0.4060783595752472,176.0,32.0
0.011698492981306617,0.3335774441596485,176.0,34.0
0.011698791004530494,0.27499084584401323,176.0,36.0
0.011698403574339454,0.3511534236543391,176.0,38.0
0.011697556070796554,0.517759062614427,176.0,40.0
0.011697313926927154,0.5653606737458806,176.0,42.0
0.01169686316680104,0.6539729036982791,176.0,44.0
0.011697218932024543,0.5840351519589894,176.0,46.0
0.01169691159557492,0.6444525814719884,176.0,48.0
0.011697215206734245,0.5847674844379348,176.0,50.0
0.011696876205317085,0.65140974002197,176.0,52.0
0.011696907870284622,0.6451849139509338,176.0,54.0
0.011697239421121185,0.5800073233247894,176.0,56.0
0.011697222657314842,0.5833028194800439,176.0,58.0
0.011697364218346183,0.5554741852801172,176.0,60.0
0.011697524405829017,0.5239838886854632,178.0,-30.0
0.011697585873118942,0.5119004027828634,178.0,-28.0
0.011697289712540214,0.570120834859026,178.0,-26.0
0.011697431273571555,0.5422922006590992,178.0,-24.0
0.011697021491638725,0.6228487733430977,178.0,-22.0
0.011696978650800292,0.6312705968509704,178.0,-20.0
0.01169686502944619,0.6536067374588064,178.0,-18.0
0.011696721605769698,0.6818015378982059,178.0,-16.0
0.011696786798349922,0.6689857195166606,178.0,-14.0
0.011696946985832755,0.6374954229220067,178.0,-12.0
0.011696920908800666,0.6426217502746248,178.0,-10.0
0.011696919046155517,0.6429879165140975,178.0,-8.0
0.011697122074476783,0.6030757964115708,178.0,-6.0
0.011697258047572677,0.5763456609300622,178.0,-4.0
0.011697220794669692,0.5836689857195166,178.0,-2.0
0.011697036392799919,0.619919443427316,178.0,0.0
0.011697263635508125,0.5752471622116441,178.0,2.0
0.011697150014154022,0.59758330281948,178.0,4.0
0.011697164915315215,0.5946539729036983,178.0,6.0
0.011696991689316337,0.6287074331746614,178.0,8.0
0.011696723468414848,0.6814353716587331,178.0,10.0
0.011696796111575668,0.667154888319297,178.0,12.0
0.011696613572351043,0.7030391797876236,178.0,14.0
0.01169640123080403,0.7447821310875138,178.0,16.0
0.01169664337467343,0.6971805199560601,178.0,18.0
0.011696613572351043,0.7030391797876236,178.0,20.0
0.011696714155189102,0.6832662028560967,178.0,22.0
0.0116969600243488,0.6349322592456976,178.0,24.0
0.011696920908800666,0.6426217502746248,178.0,26.0
0.01169698423873574,0.6301720981325523,178.0,28.0
0.011697241283766334,0.5796411570853167,178.0,30.0
0.011697971440664832,0.43610399121201027,178.0,32.0
0.011698783553949897,0.2764555108019041,178.0,34.0
0.011697988204471176,0.4328084950567558,178.0,36.0
0.011697889484278266,0.45221530574880997,178.0,38.0
0.011697472251764839,0.5342365433906994,178.0,40.0
0.011697986341826026,0.4331746612962285,178.0,42.0
0.011697358630410735,0.5565726839985353,178.0,44.0
